playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475625,2022,Matt Irwin,WSH,D,other,61,141.0,3.0,3.85,0.84,0.62,0.25,0.5,0.33,0.52,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1787.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.55,0.55,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.55,0.55,0.55,1.42,0.1,0.1,0.1,0.1,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.03,0.0,0.0,0.14,0.14,0.14,6.45,4.04,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8475625,2022,Matt Irwin,WSH,D,all,61,47720.0,1060.0,8.62,0.44,0.51,0.45,0.51,0.46,0.51,338.0,69.79,2.44,3.85,19.56,2.32,42.08,31.75,2.41,2.46,2.42,1.0,2.0,79.0,23.0,38.0,140.0,5.0,2.0,4.0,0.0,23.0,1.0,34.0,38.0,77.0,100.0,12.0,36.0,0.0,117.0,9.0,18.0,97.0,5.0,0.0,1.98,0.46,0.0,2.0,0.0,0.0,141.42,102.0,102.65,16.0,0.76,1.11,0.15,3.05,3.08,3.04,1060.0,54.0,128.0,132.0,746.0,169.0,178.0,124.0,589.0,0.0,0.0,175017.0,36.0,32.0,10.0,75.0,351.71,27.31,26.7,27.49,26.86,349.0,136.0,169.0,654.0,23.0,27.0,1.0,370.0,93.0,22.0,10.11,11.01,6.18,13.0,6.0,4.0,657.3,485.0,487.13,4.49,5.26,5.26,26.54,26.71,26.47,400.12,34.08,33.12,34.23,33.26,393.0,169.0,226.0,788.0,33.0,29.0,5.0,432.0,101.0,29.0,13.06,12.48,8.55,12.0,12.0,9.0,791.6,562.0,565.64,5.69,5.62,5.62,34.16,34.3,33.73,169.5,160.07,2985.0,2849.0,0.0,0.0,0.0,0.0,0.0,0.0
8475625,2022,Matt Irwin,WSH,D,5on5,61,44257.0,977.0,8.62,0.46,0.52,0.48,0.51,0.49,0.51,336.0,69.79,2.44,3.85,19.56,2.32,42.08,31.75,2.41,2.46,2.42,1.0,2.0,79.0,23.0,37.0,139.0,5.0,2.0,4.0,0.0,23.0,1.0,34.0,38.0,77.0,100.0,12.0,36.0,0.0,114.0,9.0,17.0,97.0,5.0,0.0,1.98,0.46,0.0,2.0,0.0,0.0,140.42,102.0,102.65,15.0,0.76,1.11,0.15,3.05,3.08,3.04,977.0,53.0,111.0,130.0,683.0,160.0,157.0,114.0,546.0,0.0,0.0,136984.0,36.0,30.0,9.0,65.0,345.32,25.94,25.33,26.11,25.49,342.0,134.0,167.0,643.0,22.0,27.0,1.0,367.0,89.0,20.0,10.0,10.52,5.42,13.0,6.0,3.0,646.3,476.0,478.13,4.4,5.26,5.26,25.08,25.25,25.01,356.58,30.15,29.27,30.29,29.4,346.0,154.0,197.0,697.0,31.0,28.0,5.0,388.0,85.0,27.0,12.05,10.65,7.45,11.0,12.0,8.0,700.6,500.0,503.64,4.77,5.49,5.49,29.43,29.57,29.09,111.43,102.0,2243.0,2181.0,3.42,0.07,86.0,5.0,65.0,2.0
8475625,2022,Matt Irwin,WSH,D,4on5,61,3312.0,77.0,6.77,0.15,0.07,0.09,0.12,0.1,0.13,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,17.0,2.0,57.0,9.0,21.0,7.0,40.0,0.0,0.0,9771.0,0.0,0.0,0.0,0.0,5.13,0.69,0.69,0.69,0.69,6.0,1.0,2.0,9.0,0.0,0.0,0.0,3.0,3.0,1.0,0.11,0.36,0.21,0.0,0.0,0.0,9.0,7.0,7.0,0.06,0.0,0.0,0.75,0.75,0.75,42.12,3.84,3.76,3.84,3.76,46.0,14.0,28.0,88.0,2.0,1.0,0.0,42.0,16.0,2.0,0.91,1.84,1.09,1.0,0.0,1.0,88.0,60.0,60.0,0.88,0.13,0.13,4.59,4.59,4.5,1.62,20.45,45.0,316.0,0.03,0.0,1.0,0.0,1.0,0.0
8475625,2022,Matt Irwin,WSH,D,5on4,61,10.0,3.0,0.15,1.0,0.85,1.0,0.83,1.0,0.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,0.71,0.14,0.14,0.14,0.14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.18,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8480860,2022,Kevin Bahl,NJD,D,other,42,176.0,3.0,3.45,0.0,0.56,0.0,0.57,0.0,0.59,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.07,0.07,0.07,0.07,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.09,0.09,0.09,5.57,4.36,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8480860,2022,Kevin Bahl,NJD,D,all,42,35331.0,814.0,13.37,0.56,0.57,0.53,0.54,0.52,0.54,242.0,32.17,1.21,1.81,8.82,1.06,19.74,14.37,1.18,1.21,1.18,2.0,4.0,27.0,20.0,32.0,79.0,8.0,2.0,5.0,0.0,7.0,0.0,22.0,11.0,25.0,45.0,11.0,25.0,0.0,64.0,8.0,12.0,46.0,1.0,0.0,1.13,0.08,0.0,1.0,1.0,0.0,80.07,47.0,47.67,9.0,0.36,0.82,0.0,1.57,1.57,1.54,814.0,105.0,84.0,114.0,511.0,71.0,127.0,88.0,528.0,0.0,0.0,118227.0,25.0,9.0,3.0,38.0,301.3,30.42,28.73,30.5,28.8,283.0,129.0,163.0,575.0,24.0,36.0,4.0,271.0,113.0,28.0,8.58,14.3,7.54,9.0,12.0,3.0,580.66,412.0,414.47,4.3,7.75,7.75,26.97,27.06,26.27,275.48,24.29,23.31,24.45,23.46,264.0,114.0,132.0,510.0,22.0,32.0,5.0,275.0,78.0,25.0,7.77,9.69,6.83,5.0,12.0,5.0,508.74,378.0,379.33,3.76,7.03,7.03,21.02,21.1,20.84,128.75,96.21,2121.0,1835.0,0.0,0.0,0.0,0.0,0.0,0.0
8480860,2022,Kevin Bahl,NJD,D,5on5,42,32939.0,750.0,13.37,0.57,0.57,0.55,0.53,0.54,0.54,233.0,32.17,1.21,1.81,8.82,1.06,19.74,14.37,1.18,1.21,1.18,2.0,4.0,27.0,20.0,32.0,79.0,8.0,2.0,5.0,0.0,7.0,0.0,22.0,11.0,25.0,45.0,10.0,23.0,0.0,59.0,6.0,11.0,46.0,1.0,0.0,1.13,0.08,0.0,1.0,1.0,0.0,80.07,47.0,47.67,8.0,0.36,0.82,0.0,1.57,1.57,1.54,750.0,103.0,74.0,112.0,461.0,65.0,118.0,82.0,485.0,0.0,0.0,96270.0,23.0,9.0,3.0,35.0,297.5,30.07,28.38,30.15,28.45,279.0,128.0,161.0,568.0,24.0,36.0,4.0,269.0,110.0,28.0,8.53,14.01,7.54,9.0,12.0,3.0,573.66,407.0,409.47,4.26,7.75,7.75,26.58,26.67,25.88,254.89,22.69,21.79,22.85,21.95,243.0,107.0,119.0,469.0,20.0,30.0,4.0,252.0,76.0,22.0,7.15,9.42,6.12,5.0,11.0,4.0,467.74,350.0,351.33,3.32,6.57,6.57,19.44,19.53,19.29,83.31,62.55,1667.0,1468.0,5.52,0.11,78.0,4.0,66.0,3.0
8480860,2022,Kevin Bahl,NJD,D,4on5,42,2111.0,56.0,11.17,0.19,0.21,0.16,0.19,0.17,0.24,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,9.0,1.0,46.0,6.0,9.0,5.0,36.0,0.0,0.0,6136.0,2.0,0.0,0.0,0.0,3.8,0.35,0.35,0.35,0.35,4.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,3.0,0.0,0.05,0.29,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.04,0.0,0.0,0.39,0.39,0.39,18.27,1.51,1.43,1.51,1.43,18.0,7.0,13.0,38.0,2.0,2.0,1.0,20.0,2.0,3.0,0.54,0.26,0.71,0.0,1.0,1.0,38.0,25.0,25.0,0.41,0.45,0.45,1.47,1.47,1.45,2.73,10.05,37.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
8480860,2022,Kevin Bahl,NJD,D,5on4,42,105.0,5.0,1.05,0.0,0.87,0.0,0.84,0.0,0.88,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1313.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,2.07,0.32,31.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0
8477952,2022,Robby Fabbri,DET,C,other,28,1176.0,16.0,1.16,0.41,0.58,0.53,0.61,0.52,0.59,98.0,2.8,0.88,0.16,0.4,0.09,1.66,0.82,0.88,0.88,0.88,0.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.15,0.0,0.73,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.04,0.07,0.0,0.92,0.92,0.92,16.0,8.0,1.0,1.0,6.0,2.0,2.0,5.0,7.0,0.0,0.0,2218.0,0.0,0.0,0.0,3.0,11.8,2.53,2.33,2.53,2.33,10.0,7.0,8.0,25.0,2.0,1.0,0.0,11.0,3.0,3.0,0.56,0.32,1.65,1.0,1.0,0.0,25.0,17.0,17.0,0.25,0.07,0.07,2.72,2.72,2.51,10.92,3.71,3.69,3.71,3.69,6.0,10.0,6.0,22.0,2.0,1.0,0.0,8.0,3.0,5.0,0.32,0.36,3.02,0.0,0.0,2.0,22.0,16.0,16.0,0.18,0.04,0.04,3.85,3.85,3.84,6.82,4.89,62.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8477952,2022,Robby Fabbri,DET,C,all,28,26877.0,504.0,6.81,0.52,0.45,0.46,0.47,0.46,0.48,139.0,39.69,6.81,2.85,8.1,1.23,20.22,13.79,6.6,6.81,6.59,5.0,4.0,35.0,18.0,12.0,65.0,16.0,7.0,5.0,1.0,2.0,0.0,21.0,18.0,28.0,46.0,6.0,12.0,10.0,49.0,6.0,12.0,29.0,14.0,10.0,1.07,1.73,4.02,1.0,2.0,4.0,65.15,53.0,53.38,3.0,0.68,1.01,1.85,5.64,5.66,5.58,504.0,95.0,54.0,88.0,267.0,69.0,76.0,68.0,291.0,10.0,16.0,74917.0,12.0,12.0,6.0,15.0,189.2,21.55,20.9,21.64,20.98,189.0,75.0,104.0,368.0,23.0,17.0,2.0,189.0,51.0,24.0,5.53,5.87,10.14,7.0,5.0,11.0,370.63,264.0,266.33,3.12,3.48,3.48,21.19,21.29,20.87,221.41,20.05,19.63,20.19,19.77,205.0,111.0,111.0,427.0,14.0,21.0,2.0,243.0,59.0,14.0,7.2,7.32,5.53,5.0,5.0,4.0,425.03,316.0,313.93,3.19,2.47,2.47,20.77,20.86,20.65,52.48,64.59,1095.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0
8477952,2022,Robby Fabbri,DET,C,5on5,28,21272.0,419.0,6.81,0.41,0.49,0.38,0.48,0.37,0.49,155.0,25.38,3.64,1.74,5.4,0.79,12.73,9.7,3.46,3.64,3.45,1.0,2.0,19.0,15.0,8.0,42.0,5.0,2.0,4.0,1.0,1.0,0.0,14.0,13.0,17.0,32.0,5.0,10.0,8.0,47.0,5.0,10.0,18.0,11.0,5.0,0.65,1.34,1.66,0.0,1.0,1.0,42.15,34.0,34.38,3.0,0.37,0.94,1.85,2.16,2.18,2.13,419.0,43.0,52.0,84.0,240.0,54.0,65.0,51.0,249.0,8.0,8.0,61188.0,10.0,12.0,6.0,12.0,116.78,10.21,9.88,10.3,9.96,115.0,50.0,67.0,232.0,10.0,13.0,2.0,122.0,33.0,10.0,3.46,3.87,2.88,5.0,3.0,2.0,234.64,165.0,167.33,1.58,2.92,2.92,8.87,8.97,8.85,195.41,14.5,14.1,14.64,14.23,184.0,96.0,101.0,381.0,10.0,20.0,2.0,222.0,52.0,6.0,6.57,6.44,1.49,5.0,5.0,0.0,379.03,280.0,277.93,2.76,2.44,2.44,14.82,14.92,14.72,38.72,39.84,891.0,963.0,0.38,0.58,14.0,7.0,11.0,7.0
8477952,2022,Robby Fabbri,DET,C,4on5,28,36.0,3.0,0.24,0.0,0.06,0.0,0.14,0.0,0.18,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.2,0.2,0.2,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.0,0.0,0.25,0.25,0.25,0.05,0.8,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8477952,2022,Robby Fabbri,DET,C,5on4,28,4393.0,66.0,6.81,0.86,0.85,0.84,0.87,0.82,0.83,116.0,9.77,1.89,0.8,1.92,0.3,5.32,2.77,1.88,1.89,1.88,4.0,1.0,11.0,2.0,3.0,16.0,8.0,3.0,0.0,0.0,1.0,0.0,5.0,4.0,8.0,10.0,1.0,2.0,2.0,2.0,1.0,2.0,8.0,2.0,3.0,0.27,0.28,1.34,0.0,1.0,2.0,16.0,13.0,13.0,0.0,0.22,0.0,0.0,2.11,2.11,2.1,66.0,44.0,0.0,3.0,19.0,11.0,9.0,11.0,35.0,2.0,0.0,3772.0,2.0,0.0,0.0,0.0,58.89,8.4,8.31,8.4,8.31,62.0,18.0,28.0,108.0,10.0,3.0,0.0,56.0,14.0,10.0,1.51,1.57,5.32,1.0,1.0,8.0,108.0,80.0,80.0,1.24,0.49,0.49,9.15,9.15,9.08,12.56,1.38,1.38,1.38,1.38,13.0,4.0,4.0,21.0,2.0,0.0,0.0,12.0,3.0,2.0,0.29,0.33,0.76,0.0,0.0,2.0,21.0,17.0,17.0,0.15,0.0,0.0,1.52,1.52,1.52,5.0,0.86,105.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8478047,2022,Michael Bunting,TOR,L,other,82,1795.0,20.0,30.55,0.55,0.56,0.6,0.41,0.57,0.42,215.0,6.7,2.84,0.41,0.85,0.23,3.98,1.69,2.69,2.84,2.69,1.0,0.0,7.0,3.0,1.0,11.0,4.0,3.0,0.0,1.0,2.0,0.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.24,0.0,2.6,0.0,0.0,3.0,11.0,10.0,10.0,0.0,0.13,0.0,1.17,1.81,1.81,1.75,20.0,6.0,0.0,3.0,11.0,6.0,3.0,5.0,6.0,0.0,0.0,4446.0,0.0,2.0,1.0,0.0,21.58,6.08,5.76,6.08,5.76,22.0,9.0,16.0,47.0,6.0,2.0,1.0,16.0,6.0,9.0,0.67,0.76,4.65,1.0,1.0,4.0,47.0,31.0,31.0,0.46,1.17,1.43,5.11,5.11,5.02,14.04,4.96,4.88,4.96,4.88,17.0,6.0,8.0,31.0,8.0,1.0,0.0,12.0,2.0,9.0,0.41,0.18,4.38,3.0,0.0,5.0,31.0,23.0,23.0,0.28,0.28,0.28,4.96,4.96,4.89,11.03,8.58,76.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0
8478047,2022,Michael Bunting,TOR,L,all,82,77721.0,1586.0,57.1,0.58,0.53,0.55,0.49,0.56,0.5,492.0,190.88,28.04,15.44,40.76,6.3,97.1,65.35,26.38,28.1,26.46,19.0,7.0,174.0,79.0,45.0,298.0,49.0,23.0,31.0,6.0,40.0,1.0,68.0,90.0,151.0,230.0,40.0,83.0,1.0,85.0,49.0,38.0,136.0,78.0,39.0,4.93,9.81,13.3,4.0,8.0,11.0,302.41,253.0,255.1,14.0,3.47,7.14,8.19,23.32,23.44,22.9,1586.0,283.0,97.0,251.0,955.0,240.0,238.0,215.0,893.0,1.0,1.0,220172.0,83.0,87.0,43.0,18.0,800.6,85.32,81.23,86.14,82.05,775.0,320.0,365.0,1460.0,88.0,86.0,16.0,750.0,250.0,95.0,23.37,30.86,31.08,31.0,30.0,27.0,1480.75,1095.0,1107.79,12.95,19.2,19.39,78.87,79.7,77.88,629.69,60.76,58.64,60.26,58.18,618.0,251.0,311.0,1180.0,49.0,63.0,8.0,614.0,193.0,62.0,17.28,24.1,19.38,17.0,17.0,15.0,1160.41,869.0,858.39,8.99,12.24,12.3,57.46,57.15,56.17,201.66,182.23,3307.0,3435.0,0.0,0.0,0.0,0.0,0.0,0.0
8478047,2022,Michael Bunting,TOR,L,5on5,82,67047.0,1404.0,57.1,0.56,0.53,0.52,0.51,0.53,0.52,389.0,157.06,21.07,12.14,34.47,5.07,78.02,55.22,20.0,21.14,20.08,16.0,6.0,139.0,67.0,38.0,244.0,36.0,14.0,27.0,4.0,35.0,1.0,53.0,76.0,125.0,192.0,36.0,75.0,1.0,83.0,47.0,37.0,108.0,70.0,28.0,4.11,8.86,8.1,4.0,6.0,4.0,248.41,206.0,208.1,14.0,2.58,6.74,6.05,17.59,17.71,17.28,1404.0,219.0,95.0,240.0,850.0,212.0,219.0,173.0,800.0,1.0,1.0,172886.0,75.0,77.0,38.0,18.0,661.49,66.56,63.63,67.39,64.46,634.0,266.0,284.0,1184.0,65.0,72.0,12.0,612.0,216.0,72.0,19.32,26.71,20.53,28.0,22.0,15.0,1204.75,900.0,912.79,9.76,15.77,15.69,60.64,61.46,60.06,586.09,52.4,50.57,51.9,50.1,566.0,242.0,297.0,1105.0,36.0,58.0,7.0,580.0,179.0,49.0,16.28,22.26,13.86,13.0,14.0,9.0,1085.41,808.0,797.39,8.32,11.17,11.24,49.48,49.17,48.32,131.39,115.44,2587.0,2502.0,2.28,1.38,43.0,39.0,38.0,30.0
8478047,2022,Michael Bunting,TOR,L,4on5,82,5.0,1.0,-0.03,0.0,0.26,0.0,0.13,0.0,0.14,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.53,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
