Season,Game,Team For,Team Against,ExpG,ActG,Player,Month
2016,155,Tottenham,Newcastle,0.383802817,1,Dier,December
2016,155,Tottenham,Newcastle,0.105969791,,Kane,December
2016,155,Tottenham,Newcastle,0.19,,Eriksen,December
2016,155,Tottenham,Newcastle,0.105969791,,Eriksen,December
2016,155,Tottenham,Newcastle,0.105969791,,Dele Alli,December
2016,160,Liverpool,Wba,0.170731707,,Can,December
2016,160,Liverpool,Wba,0.486725664,1,Henderson,December
2016,160,Liverpool,Wba,0.105969791,,Coutinho,December
2016,160,Liverpool,Wba,0.105969791,,Coutinho,December
2016,160,Liverpool,Wba,0.105969791,,Coutinho,December
2016,160,Liverpool,Wba,0.27027027,,Lallana,December
2016,160,Liverpool,Wba,0.24702381,,Henderson,December
2016,160,Liverpool,Wba,0.105969791,1,Origi,December
2016,160,Wba,Liverpool,0.489813995,1,C Dawson,December
2016,160,Wba,Liverpool,0.554744526,1,J Olsson,December
2016,152,Leicester,Chelsea,0.24702381,,Mahrez,December
2016,152,Leicester,Chelsea,0.181818182,,Mahrez,December
2016,152,Leicester,Chelsea,0.486725664,1,Vardy,December
2016,152,Leicester,Chelsea,0.105969791,,Albrighton,December
2016,152,Leicester,Chelsea,0.208219178,1,Mahrez,December
2016,152,Chelsea,Leicester,0.489813995,,D Costa,December
2016,152,Chelsea,Leicester,0.486725664,,Fabregas,December
2016,152,Chelsea,Leicester,0.758687259,1,Remy,December
2016,152,Chelsea,Leicester,0.554744526,,Ivanovic,December
2016,152,Chelsea,Leicester,0.554744526,,Ivanovic,December
2016,161,Newcastle,Aston Villa,0.338461538,,P Cisse,December
2016,161,Newcastle,Aston Villa,0.356466877,,Mitrovic,December
2016,161,Newcastle,Aston Villa,0.352739726,1,Coloccini,December
2016,161,Newcastle,Aston Villa,0.486725664,,Wijnaldum,December
2016,161,Aston Villa,Newcastle,0.352739726,,Westwood,December
2016,161,Aston Villa,Newcastle,0.19,,Bacuna,December
2016,161,Aston Villa,Newcastle,0.105969791,,Veretout,December
2016,161,Aston Villa,Newcastle,0.356466877,,Gestede,December
2016,161,Aston Villa,Newcastle,0.06547619,1,J Ayew,December
2016,161,Aston Villa,Newcastle,0.105969791,,C Sanchez,December
2016,161,Aston Villa,Newcastle,0.489813995,,Gestede,December
2016,162,Wba,Bournemouth,0.33273703,,Brunt,December
2016,162,Wba,Bournemouth,0.352739726,1,McAuley,December
2016,162,Bournemouth,Wba,0.105969791,,Stanislas,December
2016,162,Bournemouth,Wba,0.181818182,,G Murray,December
2016,162,Bournemouth,Wba,0.105969791,1,A Smith,December
2016,162,Bournemouth,Wba,0.170731707,,Stanislas,December
2016,162,Bournemouth,Wba,0.828,1,Daniels,December
2016,162,Bournemouth,Wba,0.27027027,,Pugh,December
2016,162,Bournemouth,Wba,0.105969791,,A Smith,December
2016,163,Crystal Palace,Stoke,0.356466877,1,Wickham,December
2016,163,Crystal Palace,Stoke,0.251748252,,Bolasie,December
2016,163,Crystal Palace,Stoke,0.105969791,1,CY Lee,December
2016,163,Stoke,Crystal Palace,0.105969791,,Bojan,December
2016,163,Stoke,Crystal Palace,0.180232558,,G Johnson,December
2016,163,Stoke,Crystal Palace,0.554744526,,Wollscheid,December
2016,163,Stoke,Crystal Palace,0.383802817,,Bojan,December
2016,163,Stoke,Crystal Palace,0.356466877,1,Bojan,December
2016,164,Everton,Leicester,0.383802817,,Barkley,December
2016,164,Everton,Leicester,0.383802817,,Barkley,December
2016,164,Everton,Leicester,0.428315412,1,Lukaku,December
2016,164,Everton,Leicester,0.195592287,1,Mirallas,December
2016,164,Everton,Leicester,0.25,,Barkley,December
2016,164,Leicester,Everton,0.828,1,Mahrez,December
2016,164,Leicester,Everton,0.105969791,,Fuchs,December
2016,164,Leicester,Everton,0.828,1,Mahrez,December
2016,164,Leicester,Everton,0.338461538,1,Okazaki,December
2016,164,Leicester,Everton,0.338461538,,Ulloa,December
2016,167,Man Utd,Norwich,0.489813995,1,Martial,December
2016,167,Man Utd,Norwich,0.19,,Mata,December
2016,167,Norwich,Man Utd,0.338461538,1,Jerome,December
2016,167,Norwich,Man Utd,0.251533742,1,Tettey,December
2016,167,Norwich,Man Utd,0.105969791,,Hoolahan,December
2016,167,Norwich,Man Utd,0.24702381,,Mulumbu,December
2016,168,Chelsea,Sunderland,0.486725664,1,Ivanovic,December
2016,168,Chelsea,Sunderland,0.19,,Willian,December
2016,168,Chelsea,Sunderland,0.489813995,1,Pedro,December
2016,168,Chelsea,Sunderland,0.33273703,,Oscar,December
2016,168,Chelsea,Sunderland,0.828,1,Oscar,December
2016,168,Chelsea,Sunderland,0.103225806,,Remy,December
2016,168,Chelsea,Sunderland,0.19,,Willian,December
2016,168,Sunderland,Chelsea,0.3025,,Kaboul,December
2016,168,Sunderland,Chelsea,0.732110092,1,Borini,December
2016,168,Sunderland,Chelsea,0.251533742,,Defoe,December
2016,169,Tottenham,Southampton,0.070063694,,Kane,December
2016,169,Tottenham,Southampton,0.338680927,1,Kane,December
2016,169,Tottenham,Southampton,0.506276151,1,Dele Alli,December
2016,169,Tottenham,Southampton,0.486725664,,Kane,December
2016,169,Tottenham,Southampton,0.105969791,,Eriksen,December
2016,169,Tottenham,Southampton,0.33273703,,T Carroll,December
2016,169,Southampton,Tottenham,0.356466877,,Mane,December
2016,169,Southampton,Tottenham,0.105969791,,Pelle,December
2016,169,Southampton,Tottenham,0.33273703,,Ward-Prowse,December
2016,169,Southampton,Tottenham,0.356466877,,Long,December
2016,165,Watford,Liverpool,0.732110092,1,Ake,December
2016,165,Watford,Liverpool,0.208219178,1,Ighalo,December
2016,165,Watford,Liverpool,0.208219178,,Jurado,December
2016,165,Watford,Liverpool,0.33273703,,Ighalo,December
2016,165,Watford,Liverpool,0.489813995,1,Ighalo,December
2016,165,Liverpool,Watford,0.105969791,,Coutinho,December
2016,165,Liverpool,Watford,0.192,,Origi,December
2016,165,Liverpool,Watford,0.192,,Henderson,December
2016,165,Liverpool,Watford,0.105969791,,Can,December
2016,170,Swansea,West Ham,0.208219178,,Ki,December
2016,170,Swansea,West Ham,0.105969791,,Cork,December
2016,170,West Ham,Swansea,0.105969791,,Zarate,December
2016,170,West Ham,Swansea,0.06547619,,E Valencia,December
2016,166,Arsenal,Man CIty,0.06547619,1,Walcott,December
2016,166,Arsenal,Man CIty,0.197435897,1,Giroud,December
2016,166,Arsenal,Man CIty,0.208219178,,J Campbell,December
2016,166,Arsenal,Man CIty,0.489813995,,Ramsey,December
2016,166,Arsenal,Man CIty,0.105969791,,Walcott,December
2016,166,Man CIty,Arsenal,0.095588235,,De Bruyne,December
2016,166,Man CIty,Arsenal,0.338461538,,Aguero,December
2016,166,Man CIty,Arsenal,0.338680927,,Aguero,December
2016,166,Man CIty,Arsenal,0.06547619,,Sterling,December
2016,166,Man CIty,Arsenal,0.356466877,,Bony,December
2016,166,Man CIty,Arsenal,0.180232558,1,Y Toure,December
2016,171,Arsenal,Southampton,0.251748252,,Monreal,December
2016,171,Arsenal,Southampton,0.3025,,Walcott,December
2016,171,Arsenal,Southampton,0.105969791,,Ramsey,December
2016,171,Arsenal,Southampton,0.338461538,,Giroud,December
2016,171,Southampton,Arsenal,0.105969791,1,Martina,December
2016,171,Southampton,Arsenal,0.489813995,1,Long,December
2016,171,Southampton,Arsenal,0.758687259,1,Fonte,December
2016,171,Southampton,Arsenal,0.105969791,,Tadic,December
2016,171,Southampton,Arsenal,0.3025,1,Long,December
2016,172,Bournemouth,Crystal Palace,0.105969791,,Arter,December
2016,172,Bournemouth,Crystal Palace,0.24702381,,O'Kane,December
2016,172,Bournemouth,Crystal Palace,0.338461538,,G Murray,December
2016,173,Newcastle,Everton,0.732110092,,Wijnaldum,December
2016,173,Everton,Newcastle,0.268115942,,Mirallas,December
2016,173,Everton,Newcastle,0.24702381,,Mirallas,December
2016,173,Everton,Newcastle,0.192,,Lukaku,December
2016,173,Everton,Newcastle,0.197435897,,Lukaku,December
2016,173,Everton,Newcastle,0.3025,,Lennon,December
2016,173,Everton,Newcastle,0.489813995,,Mori,December
2016,173,Everton,Newcastle,0.338461538,1,Cleverley,December
2016,174,Leicester,Liverpool,0.24702381,,Mahrez,December
2016,174,Leicester,Liverpool,0.251533742,,Vardy,December
2016,174,Leicester,Liverpool,0.506276151,,N Dyer,December
2016,174,Liverpool,Leicester,0.105969791,,Can,December
2016,174,Liverpool,Leicester,0.103225806,,Origi,December
2016,174,Liverpool,Leicester,0.356466877,,Lovren,December
2016,174,Liverpool,Leicester,0.486725664,1,Benteke,December
2016,175,Man Utd,Stoke,0.105969791,,Herrera,December
2016,175,Man Utd,Stoke,0.428315412,,Fellaini,December
2016,175,Man Utd,Stoke,0.19,,Memphis,December
2016,175,Man Utd,Stoke,0.486725664,,Fellaini,December
2016,175,Man Utd,Stoke,0.307692308,,Martial,December
2016,175,Man Utd,Stoke,0.3025,,Mata,December
2016,175,Stoke,Man Utd,0.489813995,1,Bojan,December
2016,175,Stoke,Man Utd,0.105969791,1,Arnautovic,December
2016,175,Stoke,Man Utd,0.105969791,,Bojan,December
2016,176,Tottenham,Norwich,0.208219178,,Dele Alli,December
2016,176,Tottenham,Norwich,0.828,1,Kane,December
2016,176,Tottenham,Norwich,0.554744526,,Vertonghen,December
2016,176,Tottenham,Norwich,0.506276151,,Alderweireld,December
2016,176,Tottenham,Norwich,0.486725664,,Dele Alli,December
2016,176,Tottenham,Norwich,0.208219178,1,Kane,December
2016,176,Tottenham,Norwich,0.27027027,,Dele Alli,December
2016,176,Tottenham,Norwich,0.383802817,,Lamela,December
2016,176,Tottenham,Norwich,0.25,,Lamela,December
2016,176,Tottenham,Norwich,0.105969791,1,T Carroll,December
2016,176,Norwich,Tottenham,0.105969791,,Odjidja-Ofoe,December
2016,176,Norwich,Tottenham,0.105969791,,R Brady,December
2016,176,Norwich,Tottenham,0.489813995,,Mbokani,December
2016,177,Man CIty,Sunderland,0.383802817,1,Sterling,December
2016,177,Man CIty,Sunderland,0.105969791,1,Y Toure,December
2016,177,Man CIty,Sunderland,0.356466877,1,Bony,December
2016,177,Man CIty,Sunderland,0.105969791,,Y Toure,December
2016,177,Man CIty,Sunderland,0.489813995,,Mangala,December
2016,177,Man CIty,Sunderland,0.352739726,,Silva,December
2016,177,Man CIty,Sunderland,0.486725664,1,De Bruyne,December
2016,177,Man CIty,Sunderland,0.15270936,,De Bruyne,December
2016,177,Man CIty,Sunderland,0.208219178,,Bony,December
2016,177,Sunderland,Man CIty,0.197435897,,Borini,December
2016,177,Sunderland,Man CIty,0.383802817,,Borini,December
2016,177,Sunderland,Man CIty,0.268115942,1,Borini,December
2016,178,Chelsea,Watford,0.732110092,1,D Costa,December
2016,178,Chelsea,Watford,0.3025,1,D Costa,December
2016,178,Watford,Chelsea,0.828,1,Deeney,December
2016,178,Watford,Chelsea,0.181818182,,Capoue,December
2016,178,Watford,Chelsea,0.195592287,1,Ighalo,December
2016,179,Wba,Swansea,0.251533742,,Morrison,December
2016,179,Wba,Swansea,0.486725664,,Lambert,December
2016,179,Wba,Swansea,0.489813995,,C Dawson,December
2016,179,Swansea,Wba,0.758687259,1,Ki,December
2016,179,Swansea,Wba,0.192,,Sigurdsson,December
2016,180,Aston Villa,West Ham,0.06547619,,Bacuna,December
2016,180,Aston Villa,West Ham,0.338461538,,Gestede,December
2016,180,Aston Villa,West Ham,0.105969791,,J Ayew,December
2016,180,Aston Villa,West Ham,0.146919431,,Veretout,December
2016,180,Aston Villa,West Ham,0.356466877,,Gestede,December
2016,180,Aston Villa,West Ham,0.3025,,Gestede,December
2016,180,Aston Villa,West Ham,0.828,1,J Ayew,December
2016,180,Aston Villa,West Ham,0.554744526,,Hutton,December
2016,180,West Ham,Aston Villa,0.251748252,,Zarate,December
2016,180,West Ham,Aston Villa,0.15270936,1,Cresswell,December
2016,180,West Ham,Aston Villa,0.105969791,,Obiang,December
2016,180,West Ham,Aston Villa,0.19,,E Valencia,December
2016,177,Man CIty,Sunderland,0.786,,Bony,December
2016,178,Chelsea,Watford,0.786,,Oscar,December
2016,181,Aston Villa,Norwich,0.105969791,,Bacuna,December
2016,181,Aston Villa,Norwich,0.356466877,,J Ayew,December
2016,181,Aston Villa,Norwich,0.105969791,,J Ayew,December
2016,181,Norwich,Aston Villa,0.352739726,1,Howson,December
2016,181,Norwich,Aston Villa,0.105969791,,Redmond,December
2016,181,Norwich,Aston Villa,0.19,,Redmond,December
2016,181,Norwich,Aston Villa,0.486725664,1,Mbokani,December
2016,186,Newcastle,Wba,0.3025,,Wijnaldum,December
2016,186,Newcastle,Wba,0.095588235,,Mitrovic,December
2016,186,Wba,Newcastle,0.489813995,,Morrison,December
2016,186,Wba,Newcastle,0.105969791,,Morrison,December
2016,186,Wba,Newcastle,0.489813995,1,D Fletcher,December
2016,186,Wba,Newcastle,0.27027027,,Anichebe,December
2016,186,Wba,Newcastle,0.195592287,,Berahino,December
2016,188,Everton,Stoke,0.489813995,1,Lukaku,December
2016,188,Everton,Stoke,0.428315412,1,Lukaku,December
2016,188,Everton,Stoke,0.758687259,1,Deulofeu,December
2016,188,Stoke,Everton,0.489813995,1,Shaqiri,December
2016,188,Stoke,Everton,0.180232558,1,Shaqiri,December
2016,188,Stoke,Everton,0.105969791,,Cameron,December
2016,188,Stoke,Everton,0.208219178,1,Joselu,December
2016,188,Stoke,Everton,0.828,1,Arnautovic,December
2016,189,Crystal Palace,Swansea,0.489813995,,Hangeland,December
2016,189,Crystal Palace,Swansea,0.356466877,,Bamford,December
2016,189,Swansea,Crystal Palace,0.105969791,,Barrow,December
2016,189,Swansea,Crystal Palace,0.105969791,,Sigurdsson,December
2016,189,Swansea,Crystal Palace,0.19,,Sigurdsson,December
2016,190,Tottenham,Watford,0.307692308,1,Lamela,December
2016,190,Tottenham,Watford,0.070063694,,Kane,December
2016,190,Tottenham,Watford,0.554744526,1,Son,December
2016,190,Watford,Tottenham,0.489813995,1,Ighalo,December
2016,182,Arsenal,Bournemouth,0.489813995,1,Gabriel,December
2016,182,Arsenal,Bournemouth,0.254098361,,Gabriel,December
2016,182,Arsenal,Bournemouth,0.27027027,,Walcott,December
2016,182,Arsenal,Bournemouth,0.254098361,1,Ozil,December
2016,182,Arsenal,Bournemouth,0.215909091,,Giroud,December
2016,182,Arsenal,Bournemouth,0.2,,Walcott,December
2016,182,Bournemouth,Arsenal,0.181818182,,J King,December
2016,182,Bournemouth,Arsenal,0.105969791,,Ritchie,December
2016,182,Bournemouth,Arsenal,0.125,,G Murray,December
2016,183,Man Utd,Chelsea,0.105969791,,Rooney,December
2016,183,Man Utd,Chelsea,0.732110092,,Herrera,December
2016,183,Chelsea,Man Utd,0.486725664,,Terry,December
2016,183,Chelsea,Man Utd,0.307692308,,Pedro,December
2016,183,Chelsea,Man Utd,0.197435897,,Azipilicueta,December
2016,187,West Ham,Southampton,0.489813995,,Collins,December
2016,187,West Ham,Southampton,0.428315412,,A Carroll,December
2016,187,West Ham,Southampton,0.383802817,1,Antonio,December
2016,187,West Ham,Southampton,0.125,,E Valencia,December
2016,187,West Ham,Southampton,0.486725664,1,A Carroll,December
2016,187,Southampton,West Ham,0.383802817,,Fonte,December
2016,187,Southampton,West Ham,0.215909091,,Tadic,December
2016,187,Southampton,West Ham,0.105969791,,Romeu,December
2016,187,Southampton,West Ham,0.105969791,,S Davis,December
2016,185,Leicester,Man CIty,0.105969791,,Fuchs,December
2016,185,Leicester,Man CIty,0.338461538,,Vardy,December
2016,185,Leicester,Man CIty,0.197435897,,Vardy,December
2016,185,Leicester,Man CIty,0.095588235,,Fuchs,December
2016,185,Man CIty,Leicester,0.3025,,De Bruyne,December
2016,185,Man CIty,Leicester,0.3025,,Sterling,December
2016,185,Man CIty,Leicester,0.215909091,,Sterling,December
2016,185,Man CIty,Leicester,0.125,,Sterling,December
2016,185,Man CIty,Leicester,0.486725664,,Otamendi,December
2016,184,Liverpool,Sunderland,0.105969791,,Clyne,December
2016,184,Liverpool,Sunderland,0.105969791,,Firmino,December
2016,184,Liverpool,Sunderland,0.486725664,,Firmino,December
2016,184,Liverpool,Sunderland,0.486725664,1,Benteke,December
2016,184,Liverpool,Sunderland,0.15270936,,Coutinho,December
2016,184,Liverpool,Sunderland,0.356466877,,Benteke,December
2016,184,Sunderland,Liverpool,0.24702381,,Defoe,December
2016,184,Sunderland,Liverpool,0.251748252,,Borini,December
2016,184,Sunderland,Liverpool,0.489813995,,Watmore,December
2016,191,Aston Villa,Sunderland,0.197435897,,Veretout,January
2016,191,Aston Villa,Sunderland,0.338461538,,Gestede,January
2016,191,Aston Villa,Sunderland,0.383802817,1,Gil,January
2016,191,Sunderland,Aston Villa,0.105969791,,Watmore,January
2016,191,Sunderland,Aston Villa,0.105969791,1,van Aanholt,January
2016,191,Sunderland,Aston Villa,0.338461538,,Defoe,January
2016,191,Sunderland,Aston Villa,0.103225806,1,Defoe,January
2016,191,Sunderland,Aston Villa,0.338461538,,Graham,January
2016,191,Sunderland,Aston Villa,0.486725664,1,Defoe,January
2016,192,Leicester,Bournemouth,0.251533742,,Vardy,January
2016,192,Leicester,Bournemouth,0.828,,Mahrez,January
2016,194,Liverpool,West Ham,0.732110092,,Firmino,January
2016,194,Liverpool,West Ham,0.758687259,,Leiva,January
2016,194,West Ham,Liverpool,0.489813995,1,Antonio,January
2016,194,West Ham,Liverpool,0.486725664,,A Carroll,January
2016,194,West Ham,Liverpool,0.489813995,,Antonio,January
2016,194,West Ham,Liverpool,0.338461538,,A Carroll,January
2016,194,West Ham,Liverpool,0.27027027,1,A Carroll,January
2016,194,West Ham,Liverpool,0.758687259,,Antonio,January
2016,194,West Ham,Liverpool,0.732110092,,A Carroll,January
2016,194,West Ham,Liverpool,0.27027027,,A Carroll,January
2016,194,West Ham,Liverpool,0.070063694,,Noble,January
2016,194,West Ham,Liverpool,0.25,,Kouyate,January
2016,196,Arsenal,Newcastle,0.27027027,,Ramsey,January
2016,196,Arsenal,Newcastle,0.732110092,1,Koscielny,January
2016,196,Arsenal,Newcastle,0.352739726,,Ramsey,January
2016,196,Newcastle,Arsenal,0.24702381,,Wijnaldum,January
2016,196,Newcastle,Arsenal,0.251748252,,Colback,January
2016,196,Newcastle,Arsenal,0.383802817,,Mitrovic,January
2016,196,Newcastle,Arsenal,0.208219178,,Wijnaldum,January
2016,196,Newcastle,Arsenal,0.3025,,Wijnaldum,January
2016,196,Newcastle,Arsenal,0.3025,,S de Jong,January
2016,197,Southampton,Norwich,0.338680927,,Ward-Prowse,January
2016,197,Southampton,Norwich,0.33273703,,Long,January
2016,197,Southampton,Norwich,0.383802817,,Long,January
2016,197,Southampton,Norwich,0.105969791,,Clasie,January
2016,197,Norwich,Southampton,0.33273703,1,Tettey,January
2016,198,Wba,Stoke,0.105969791,,Gardner,January
2016,198,Wba,Stoke,0.3025,1,Sessegnon,January
2016,198,Wba,Stoke,0.208219178,,Morrison,January
2016,198,Wba,Stoke,0.307692308,,Gardner,January
2016,198,Wba,Stoke,0.758687259,1,Evans,January
2016,198,Stoke,Wba,0.180232558,,G Johnson,January
2016,198,Stoke,Wba,0.192,,Arnautovic,January
2016,198,Stoke,Wba,0.489813995,1,Walters,January
2016,199,Man Utd,Swansea,0.33273703,,Mata,January
2016,199,Man Utd,Swansea,0.192,,Mata,January
2016,199,Man Utd,Swansea,0.356466877,,Rooney,January
2016,199,Man Utd,Swansea,0.489813995,1,Martial,January
2016,199,Man Utd,Swansea,0.307692308,,Rooney,January
2016,199,Man Utd,Swansea,0.506276151,1,Rooney,January
2016,199,Swansea,Man Utd,0.195592287,,Routledge,January
2016,199,Swansea,Man Utd,0.428315412,1,Sigurdsson,January
2016,199,Swansea,Man Utd,0.146919431,,Barrow,January
2016,199,Swansea,Man Utd,0.307692308,,Williams,January
2016,195,Watford,Man CIty,0.208219178,,Ighalo,January
2016,195,Watford,Man CIty,0.356466877,,Deeney,January
2016,195,Watford,Man CIty,0.486725664,,Ighalo,January
2016,195,Man CIty,Watford,0.105969791,,De Bruyne,January
2016,195,Man CIty,Watford,0.254098361,,Fernandinho,January
2016,195,Man CIty,Watford,0.105969791,,De Bruyne,January
2016,195,Man CIty,Watford,0.383802817,1,Y Toure,January
2016,195,Man CIty,Watford,0.383802817,1,Aguero,January
2016,193,Crystal Palace,Chelsea,0.338461538,,Delaney,January
2016,193,Crystal Palace,Chelsea,0.33273703,,Delaney,January
2016,193,Crystal Palace,Chelsea,0.27027027,,Zaha,January
2016,193,Crystal Palace,Chelsea,0.24702381,,Puncheon,January
2016,193,Chelsea,Crystal Palace,0.489813995,1,Oscar,January
2016,193,Chelsea,Crystal Palace,0.197435897,,Azpilicueta,January
2016,193,Chelsea,Crystal Palace,0.215909091,1,Willian,January
2016,193,Chelsea,Crystal Palace,0.506276151,1,D Costa,January
2016,200,Everton,Tottenham,0.192,1,Lennon,January
2016,200,Everton,Tottenham,0.105969791,,Besic,January
2016,200,Everton,Tottenham,0.197435897,,Barkley,January
2016,200,Tottenham,Everton,0.105969791,,T Carroll,January
2016,200,Tottenham,Everton,0.356466877,1,Dele Alli,January
2016,200,Tottenham,Everton,0.105969791,,Eriksen,January
2016,200,Tottenham,Everton,0.105969791,,Dele Alli,January
2016,202,Aston Villa,Crystal Palace,0.105969791,,Veretout,January
2016,202,Aston Villa,Crystal Palace,0.307692308,,Kozak,January
2016,202,Aston Villa,Crystal Palace,0.486725664,1,Lescott,January
2016,202,Crystal Palace,Aston Villa,0.105969791,,Cabaye,January
2016,204,Bournemouth,West Ham,0.105969791,1,Arter,January
2016,204,Bournemouth,West Ham,0.06547619,,Daniels,January
2016,204,Bournemouth,West Ham,0.105969791,,Gosling,January
2016,204,Bournemouth,West Ham,0.105969791,,Iturbe,January
2016,204,West Ham,Bournemouth,0.195592287,,Antonio,January
2016,204,West Ham,Bournemouth,0.24702381,,Payet,January
2016,204,West Ham,Bournemouth,0.489813995,1,Payet,January
2016,204,West Ham,Bournemouth,0.19,1,E Valencia,January
2016,204,West Ham,Bournemouth,0.19,1,E Valencia,January
2016,207,Newcastle,Man Utd,0.356466877,,Wijnaldum,January
2016,207,Newcastle,Man Utd,0.338461538,1,Wijnaldum,January
2016,207,Newcastle,Man Utd,0.197435897,,M Sissoko,January
2016,207,Newcastle,Man Utd,0.828,1,Mitrovic,January
2016,207,Newcastle,Man Utd,0.251533742,,Perez,January
2016,207,Newcastle,Man Utd,0.251533742,1,Dummett,January
2016,207,Man Utd,Newcastle,0.268115942,1,Lingard,January
2016,207,Man Utd,Newcastle,0.24702381,1,Rooney,January
2016,207,Man Utd,Newcastle,0.486725664,,Fellaini,January
2016,207,Man Utd,Newcastle,0.828,1,Rooney,January
2016,201,Arsenal,Liverpool,0.352739726,1,Ramsey,January
2016,201,Arsenal,Liverpool,0.383802817,,Ramsey,January
2016,201,Arsenal,Liverpool,0.506276151,1,Giroud,January
2016,201,Arsenal,Liverpool,0.192,,J Campbell,January
2016,201,Arsenal,Liverpool,0.356466877,1,Giroud,January
2016,201,Liverpool,Arsenal,0.06547619,,Can,January
2016,201,Liverpool,Arsenal,0.33273703,1,Firmino,January
2016,201,Liverpool,Arsenal,0.105969791,1,Firmino,January
2016,201,Liverpool,Arsenal,0.105969791,,Can,January
2016,201,Liverpool,Arsenal,0.057142857,,Benteke,January
2016,201,Liverpool,Arsenal,0.338461538,1,Allen,January
2016,203,Sunderland,Swansea,0.125,,Borini,January
2016,203,Sunderland,Swansea,0.758687259,1,Defoe,January
2016,203,Sunderland,Swansea,0.15270936,1,van Aanholt,January
2016,203,Sunderland,Swansea,0.3025,1,Defoe,January
2016,203,Sunderland,Swansea,0.732110092,1,Defoe,January
2016,203,Swansea,Sunderland,0.828,1,Sigurdsson,January
2016,203,Swansea,Sunderland,0.105969791,,Barrow,January
2016,203,Swansea,Sunderland,0.103225806,1,A Ayew,January
2016,203,Swansea,Sunderland,0.105969791,,Sigurdsson,January
2016,203,Swansea,Sunderland,0.105969791,,Gomis,January
2016,205,Everton,Man CIty,0.105969791,,Barkley,January
2016,205,Everton,Man CIty,0.2,,Deulofeu,January
2016,205,Man CIty,Everton,0.489813995,,Y Toure,January
2016,205,Man CIty,Everton,0.486725664,,Otamendi,January
2016,205,Man CIty,Everton,0.338680927,,Aguero,January
2016,205,Man CIty,Everton,0.208219178,,Sterling,January
2016,205,Man CIty,Everton,0.27027027,,Aguero,January
2016,208,Norwich,Stoke,0.33273703,,Bennett,January
2016,208,Norwich,Stoke,0.105969791,1,Howson,January
2016,208,Stoke,Norwich,0.3025,,Arnautovic,January
2016,208,Stoke,Norwich,0.554744526,1,Walters,January
2016,208,Stoke,Norwich,0.105969791,1,Joselu,January
2016,208,Stoke,Norwich,0.338461538,,Crouch,January
2016,209,Southampton,Watford,0.338461538,1,Long,January
2016,209,Southampton,Watford,0.24702381,,Mane,January
2016,209,Southampton,Watford,0.170731707,,Long,January
2016,209,Southampton,Watford,0.356466877,,Long,January
2016,209,Southampton,Watford,0.486725664,,Mane,January
2016,209,Southampton,Watford,0.105969791,,Romeu,January
2016,209,Southampton,Watford,0.33273703,1,Tadic,January
2016,209,Watford,Southampton,0.105969791,,Cathcart,January
2016,210,Chelsea,Wba,0.732110092,1,Azpilicueta,January
2016,210,Chelsea,Wba,0.3025,,D Costa,January
2016,210,Wba,Chelsea,0.352739726,,C Dawson,January
2016,210,Wba,Chelsea,0.506276151,,McClean,January
2016,210,Wba,Chelsea,0.105969791,1,Gardner,January
2016,210,Wba,Chelsea,0.489813995,,McClean,January
2016,210,Wba,Chelsea,0.105969791,,Berahino,January
2016,210,Wba,Chelsea,0.307692308,1,McClean,January
2016,212,Crystal Palace,Man CIty,0.486725664,,Delaney,January
2016,212,Crystal Palace,Man CIty,0.24702381,,Dann,January
2016,212,Crystal Palace,Man CIty,0.19,,Cabaye,January
2016,212,Man CIty,Crystal Palace,0.105969791,1,Delph,January
2016,212,Man CIty,Crystal Palace,0.105969791,1,Aguero,January
2016,212,Man CIty,Crystal Palace,0.732110092,1,Aguero,January
2016,212,Man CIty,Crystal Palace,0.383802817,1,Silva,January
2016,213,Chelsea,Everton,0.208219178,,Willian,January
2016,213,Chelsea,Everton,0.197435897,,Fabregas,January
2016,213,Chelsea,Everton,0.489813995,1,D Costa,January
2016,213,Chelsea,Everton,0.105969791,,Oscar,January
2016,213,Chelsea,Everton,0.251748252,1,Fabregas,January
2016,213,Chelsea,Everton,0.105969791,,Kenedy,January
2016,213,Chelsea,Everton,0.486725664,1,Terry,January
2016,213,Everton,Chelsea,0.105969791,,Mirallas,January
2016,213,Everton,Chelsea,0.33273703,1,Mirallas,January
2016,213,Everton,Chelsea,0.356466877,,Mirallas,January
2016,213,Everton,Chelsea,0.732110092,1,Mori,January
2016,216,Norwich,Bournemouth,0.057142857,,Jarvis,January
2016,216,Norwich,Bournemouth,0.19,,R Brady,January
2016,216,Norwich,Bournemouth,0.070063694,,Mbokani,January
2016,216,Bournemouth,Norwich,0.146919431,,Stanislas,January
2016,216,Bournemouth,Norwich,0.486725664,1,Gosling,January
2016,216,Bournemouth,Norwich,0.383802817,,Pugh,January
2016,216,Bournemouth,Norwich,0.27027027,,Pugh,January
2016,216,Bournemouth,Norwich,0.828,1,Daniels,January
2016,216,Bournemouth,Norwich,0.428315412,,S Cook,January
2016,216,Bournemouth,Norwich,0.105969791,,Gosling,January
2016,216,Bournemouth,Norwich,0.486725664,1,Afobe,January
2016,217,Tottenham,Sunderland,0.489813995,,Alderweireld,January
2016,217,Tottenham,Sunderland,0.105969791,,Kane,January
2016,217,Tottenham,Sunderland,0.208219178,,Kane,January
2016,217,Tottenham,Sunderland,0.192,1,Eriksen,January
2016,217,Tottenham,Sunderland,0.105969791,,Eriksen,January
